Немцова: 2
назвали: 2
ней: 2
Дадина: 2
стену: 2
области: 2
эфира: 2
Минобороны: 2
наконец: 2
Путин: 2
нашли: 2
СМИ: 2
Пока: 2
над: 3
попросили: 3
Россия: 3
Петербурге: 3
доклад: 3
чем: 3
нас: 3
мы: 3
есть: 3
будут: 3
может: 3
вас: 3
предложил: 3
А: 3
четыре: 3
говорит: 3
дорогу: 3
его: 3
умер: 3
Госдумы: 3
могут: 3
она: 3
Дональд: 3
теперь: 3
нет: 3
со: 3
СК: 3
денег: 3
еще: 3
фейковые: 3
ФСБ: 3
The: 3
уступили: 3
Москве: 3
перед: 3
отключения: 3
Чечне: 3
телеканала: 3
тысяч: 3
января: 3
РФ: 4
года: 4
суд: 4
рублей: 4
более: 4
все: 4
передачи: 4
их: 4
но: 4
как: 4
много: 4
он: 4
сообщил: 4
Все: 4
очень: 4
чтобы: 4
МИД: 4
новый: 4
больше: 4
будет: 4
–: 4
России: 5
shapi_to: 5
детей: 5
к: 5
На: 5
Россию: 6
из-за: 6
Обама: 6
против: 6
делу: 6
это: 6
про: 6
собора: 6
Глава: 6
Исаакиевского: 6
от: 6
?: 6
из: 7
назвал: 7
после: 7
@: 8
у: 8
США: 8
RT: 8
(: 8
): 8
об: 9
РПЦ: 10
Трампа: 11
—: 11
//t.co/v1Cv91fgx0: 12
Трамп: 12
для: 14
что: 16
по: 16
за: 17
В: 20
с: 22
не: 23
о: 23
!: 27
на: 41
и: 44
.: 55
в: 71
,: 92
https: 211
:: 237
